record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Works Recommended,mplads_synthetic_feed.csv,4861,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP771/2025-2026/101039,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Tirupati village ward 3,2024-06-09,,,,,266000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4862,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP771/2025-2026/101039,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Tirupati village ward 3,,2024-07-14,,,,,266000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,4863,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP771/2025-2026/101039,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Tirupati village ward 3,,,2024-12-03,,,,,106400.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4864,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP771/2025-2026/101039,,Computer Lab Setup in High School,Computer Lab Setup in High School at Tirupati village ward 3,,,,2024-10-16,,,,,53200.0,,,,Payment In-Progress,ROYAL SUPPLIERS & CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4865,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP771/2025-2026/101039,,Computer Lab Setup in High School,Computer Lab Setup in High School at Tirupati village ward 3,,,,2024-09-12,,,,,53200.0,,,,Payment In-Progress,ROYAL SUPPLIERS & CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,4866,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/101040,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nizamabad village ward 6,2025-03-08,,,,,1702000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4867,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/101040,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nizamabad village ward 6,,2025-04-29,,,,,1702000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4868,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/101040,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nizamabad village ward 6,,,2025-09-15,,,,,600100.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4869,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/101040,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nizamabad village ward 6,,,,2025-05-27,,,,,300000.0,,,,Payment In-Progress,JAI HO CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4870,Telangana,Nizamabad,Shri Nizamabad Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP935/2025-2026/101040,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Nizamabad village ward 6,,,,2025-05-14,,,,,300000.0,,,,Payment In-Progress,JAI HO CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,4871,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101041,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Murshidabad village ward 14,2024-10-11,,,,,2527000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4872,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101041,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Murshidabad village ward 14,,2024-11-02,,,,,2527000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4873,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101041,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Murshidabad village ward 14,,,2025-02-12,,,,,1010800.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4874,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101041,,School Boundary Wall Construction,School Boundary Wall Construction at Murshidabad village ward 14,,,,2024-12-25,,,,,336900.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4875,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101041,,School Boundary Wall Construction,School Boundary Wall Construction at Murshidabad village ward 14,,,,2024-11-12,,,,,336900.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4876,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP718/2025-2026/101041,,School Boundary Wall Construction,School Boundary Wall Construction at Murshidabad village ward 14,,,,2024-11-25,,,,,336900.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,4877,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP316/2025-2026/101042,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,2025-06-01,,,,,824000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4878,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP316/2025-2026/101042,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,2025-06-28,,,,,824000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4879,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP316/2025-2026/101042,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,2025-07-23,,,,,575000.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4880,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP316/2025-2026/101042,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,,2025-10-08,,,,,191700.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4881,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP316/2025-2026/101042,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,,2025-09-21,,,,,191700.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4882,Kerala,Sitting Rajya Sabha,Shri Kerala Nominee RS,Rajya Sabha,KERALA DISTRICT MAGISTRATE IDA,WS/MP316/2025-2026/101042,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Sitting Rajya Sabha village ward 17,,,,2025-09-16,,,,,191700.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,4883,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP145/2025-2026/101043,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Visakhapatnam village ward 3,2024-01-19,,,,,1494000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4884,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP145/2025-2026/101043,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Visakhapatnam village ward 3,,2024-02-24,,,,,1494000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4885,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP145/2025-2026/101043,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Visakhapatnam village ward 3,,,,2024-05-21,,,,,385500.0,,,,Payment In-Progress,BHARAT WORKS & CO,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4886,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP145/2025-2026/101043,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Visakhapatnam village ward 3,,,,2024-05-17,,,,,385500.0,,,,Payment In-Progress,BHARAT WORKS & CO,,,
Works Recommended,mplads_synthetic_feed.csv,4887,Karnataka,Mangalore,Shri Mangalore Representative,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP560/2025-2026/101044,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Mangalore village ward 9,2024-02-09,,,,,1397000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4888,Karnataka,Mangalore,Shri Mangalore Representative,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP560/2025-2026/101044,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Mangalore village ward 9,,2024-03-04,,,,,1397000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4889,Karnataka,Mangalore,Shri Mangalore Representative,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP560/2025-2026/101044,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Mangalore village ward 9,,,2024-05-14,,,,,349200.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4890,Karnataka,Mangalore,Shri Mangalore Representative,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP560/2025-2026/101044,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Mangalore village ward 9,,,,2024-04-13,,,,,349200.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,4891,Chhattisgarh,Raipur,Shri Raipur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP148/2025-2026/101045,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Raipur village ward 14,2024-10-07,,,,,4797000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4892,Chhattisgarh,Raipur,Shri Raipur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP148/2025-2026/101045,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Raipur village ward 14,,2024-11-20,,,,,4797000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4893,Chhattisgarh,Raipur,Shri Raipur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP148/2025-2026/101045,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Raipur village ward 14,,,2025-05-17,,,,,4095500.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4894,Chhattisgarh,Raipur,Shri Raipur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP148/2025-2026/101045,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Raipur village ward 14,,,,2025-03-08,,,,,1365200.0,,,,Payment Released,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4895,Chhattisgarh,Raipur,Shri Raipur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP148/2025-2026/101045,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Raipur village ward 14,,,,2025-02-14,,,,,1365200.0,,,,Payment Released,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4896,Chhattisgarh,Raipur,Shri Raipur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP148/2025-2026/101045,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Raipur village ward 14,,,,2025-02-22,,,,,1365200.0,,,,Payment Released,MODERN WATER TECH,,,
Works Recommended,mplads_synthetic_feed.csv,4897,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/101046,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Dibrugarh village ward 13,2024-10-21,,,,,3340000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4898,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/101046,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Dibrugarh village ward 13,,2024-12-19,,,,,3340000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,4899,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/101046,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Dibrugarh village ward 13,,,2025-02-23,,,,,835000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4900,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/101046,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Dibrugarh village ward 13,,,,2025-03-26,,,,,835000.0,,,,Payment In-Progress,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,4901,Uttar Pradesh,Sitting Rajya Sabha,Shri Javed Ali Khan,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP762/2025-2026/101047,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 9,2025-05-06,,,,,1303000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4902,Uttar Pradesh,Sitting Rajya Sabha,Shri Javed Ali Khan,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP762/2025-2026/101047,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 9,,2025-05-17,,,,,1303000.0,,,,,Vendor Identification,,,,,
Works Recommended,mplads_synthetic_feed.csv,4903,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP536/2025-2026/101048,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Ahmedabad East village ward 10,2024-06-16,,,,,1100000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4904,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP536/2025-2026/101048,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Ahmedabad East village ward 10,,2024-07-19,,,,,1100000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,4905,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP536/2025-2026/101048,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Ahmedabad East village ward 10,,,2024-09-11,,,,,275000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4906,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP536/2025-2026/101048,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Ahmedabad East village ward 10,,,,2024-11-15,,,,,91700.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4907,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP536/2025-2026/101048,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Ahmedabad East village ward 10,,,,2024-07-29,,,,,91700.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4908,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP536/2025-2026/101048,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Ahmedabad East village ward 10,,,,2024-08-28,,,,,91700.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,4909,West Bengal,Krishnanagar,Mahua Moitra,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP216/2025-2026/101049,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Krishnanagar village ward 15,2024-12-11,,,,,3848000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4910,West Bengal,Krishnanagar,Mahua Moitra,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP216/2025-2026/101049,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Krishnanagar village ward 15,,2024-12-28,,,,,3848000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4911,West Bengal,Krishnanagar,Mahua Moitra,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP216/2025-2026/101049,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Krishnanagar village ward 15,,,2025-02-02,,,,,2034700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4912,West Bengal,Krishnanagar,Mahua Moitra,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP216/2025-2026/101049,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Krishnanagar village ward 15,,,,2025-04-17,,,,,678200.0,,,,Payment In-Progress,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4913,West Bengal,Krishnanagar,Mahua Moitra,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP216/2025-2026/101049,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Krishnanagar village ward 15,,,,2025-01-18,,,,,678200.0,,,,Payment In-Progress,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4914,West Bengal,Krishnanagar,Mahua Moitra,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP216/2025-2026/101049,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Krishnanagar village ward 15,,,,2025-02-21,,,,,678200.0,,,,Payment In-Progress,MODERN WATER TECH,,,
Works Recommended,mplads_synthetic_feed.csv,4915,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP658/2025-2026/101050,Trust and Society,Grant for NGO Vocational Training Center,Installation of High Mast Solar Lights at Gram Panchayat Center,2024-01-19,,,,,18000000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4916,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP658/2025-2026/101050,Trust and Society,Grant for NGO Vocational Training Center,Installation of High Mast Solar Lights at Gram Panchayat Center,,2024-03-08,,,,,18000000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4917,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP658/2025-2026/101050,Trust and Society,Grant for NGO Vocational Training Center,Installation of High Mast Solar Lights at Gram Panchayat Center,,,2024-08-06,,,,,13330300.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4918,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP658/2025-2026/101050,,Grant for NGO Vocational Training Center,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2024-05-18,,,,,4443400.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4919,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP658/2025-2026/101050,,Grant for NGO Vocational Training Center,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2024-06-22,,,,,4443400.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4920,Madhya Pradesh,Chhindwara,Shri Chhindwara Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP658/2025-2026/101050,,Grant for NGO Vocational Training Center,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2024-06-06,,,,,4443400.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,4921,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP973/2025-2026/101051,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Faridabad village ward 13,2025-03-18,,,,,2007000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4922,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP973/2025-2026/101051,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Faridabad village ward 13,,2025-04-03,,,,,2007000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4923,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP973/2025-2026/101051,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Faridabad village ward 13,,,2025-08-19,,,,,1131400.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4924,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP973/2025-2026/101051,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Faridabad village ward 13,,,,2025-07-17,,,,,377100.0,,,,Payment Released,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4925,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP973/2025-2026/101051,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Faridabad village ward 13,,,,2025-05-12,,,,,377100.0,,,,Payment Released,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4926,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP973/2025-2026/101051,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Faridabad village ward 13,,,,2025-07-28,,,,,377100.0,,,,Payment Released,MODERN WATER TECH,,,
Works Recommended,mplads_synthetic_feed.csv,4927,Haryana,Sitting Rajya Sabha,Shri Haryana Nominee RS,Rajya Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP496/2025-2026/101052,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Sitting Rajya Sabha village ward 15,2025-01-12,,,,,1679000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4928,Haryana,Sitting Rajya Sabha,Shri Haryana Nominee RS,Rajya Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP496/2025-2026/101052,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Sitting Rajya Sabha village ward 15,,2025-02-03,,,,,1679000.0,,,,,Sanction,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4929,Haryana,Sitting Rajya Sabha,Shri Haryana Nominee RS,Rajya Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP496/2025-2026/101052,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Sitting Rajya Sabha village ward 15,,,,2025-04-01,,,,,671600.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,4930,Punjab,Patiala,Shri Patiala Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP422/2025-2026/101053,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Patiala village ward 20,2024-03-28,,,,,4324000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4931,Punjab,Patiala,Shri Patiala Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP422/2025-2026/101053,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Patiala village ward 20,,2024-04-15,,,,,4324000.0,,,,,Work Completed,,,,,
